CaseID,Activity,startTime,endTime,security,IP,Operator,Department,cloud
31,read,7/13/2022 14:59,7/13/2022 15:16,2,SH,liu,c,B
31,modify,7/13/2022 15:20,7/13/2022 15:22,2,SH,liu,c,A
31,read,7/13/2022 15:25,7/13/2022 15:38,2,SH,wang,a,B
31,move,7/13/2022 15:47,7/13/2022 15:49,2,BJ,wang,b,A
31,write,7/13/2022 15:59,7/13/2022 16:02,2,SH,zhao,c,A
31,read,7/13/2022 16:21,7/13/2022 16:37,2,SH,zhao,a,B
31,delete,7/13/2022 16:44,7/13/2022 16:44,2,BJ,wang,a,A
32,create,7/13/2022 14:16,7/13/2022 14:18,2,SH,liu,b,B
32,write,7/13/2022 14:29,7/13/2022 14:32,2,SH,zhao,a,B
32,copy,7/13/2022 14:39,7/13/2022 14:40,2,SH,liu,b,A
32,move,7/13/2022 14:48,7/13/2022 14:51,2,BJ,li,b,A
32,modify,7/13/2022 14:53,7/13/2022 14:55,2,SH,zhang,a,B
32,copy,7/13/2022 14:56,7/13/2022 14:57,2,SH,zhao,b,A
32,rename,7/13/2022 15:01,7/13/2022 15:01,2,SH,zhao,a,A
32,modify,7/13/2022 15:04,7/13/2022 15:06,2,BJ,li,c,B
32,read,7/13/2022 15:13,7/13/2022 15:26,2,SH,zhao,b,A
32,delete,7/13/2022 15:28,7/13/2022 15:29,2,SH,zhao,a,A
33,create,7/13/2022 17:59,7/13/2022 18:01,1,BJ,zhao,c,B
33,read,7/13/2022 18:18,7/13/2022 18:35,1,SH,wang,c,A
33,move,7/13/2022 18:37,7/13/2022 18:38,1,SH,li,c,B
33,read,7/13/2022 18:49,7/13/2022 18:57,1,SH,zhao,c,A
33,copy,7/13/2022 19:00,7/13/2022 19:01,1,SH,li,a,B
33,move,7/13/2022 19:08,7/13/2022 19:10,1,SH,wang,b,B
33,rename,7/13/2022 19:16,7/13/2022 19:16,1,SH,liu,a,A
33,modify,7/13/2022 19:17,7/13/2022 19:20,1,BJ,zhang,b,B
33,read,7/13/2022 19:25,7/13/2022 19:42,1,SH,wang,c,A
33,modify,7/13/2022 19:46,7/13/2022 19:48,1,SH,zhang,b,B
33,copy,7/13/2022 19:55,7/13/2022 19:56,1,SH,zhao,c,A
33,write,7/13/2022 20:06,7/13/2022 20:09,1,BJ,wang,a,B
33,move,7/13/2022 20:12,7/13/2022 20:14,1,SH,zhao,c,B
33,write,7/13/2022 20:17,7/13/2022 20:21,1,BJ,zhao,a,B
33,rename,7/13/2022 20:28,7/13/2022 20:29,1,BJ,liu,c,A
33,read,7/13/2022 20:37,7/13/2022 20:56,1,SH,zhao,b,A
33,modify,7/13/2022 20:56,7/13/2022 20:59,1,SH,wang,b,B
33,copy,7/13/2022 21:03,7/13/2022 21:04,1,SH,wang,c,B
33,delete,7/13/2022 21:07,7/13/2022 21:07,1,BJ,liu,c,A
34,create,7/13/2022 20:11,7/13/2022 20:13,4,BJ,zhao,c,A
34,rename,7/13/2022 20:19,7/13/2022 20:20,4,BJ,liu,a,B
34,write,7/13/2022 20:30,7/13/2022 20:32,4,BJ,zhao,c,B
34,read,7/13/2022 20:44,7/13/2022 20:57,4,BJ,zhang,a,A
34,move,7/13/2022 21:00,7/13/2022 21:04,4,BJ,zhang,a,A
34,rename,7/13/2022 21:09,7/13/2022 21:09,4,BJ,wang,a,A
34,write,7/13/2022 21:19,7/13/2022 21:23,4,BJ,zhang,c,A
34,read,7/13/2022 21:40,7/13/2022 21:59,4,BJ,wang,b,A
34,write,7/13/2022 22:07,7/13/2022 22:11,4,BJ,wang,c,A
34,read,7/13/2022 22:14,7/13/2022 22:26,4,BJ,zhao,c,A
34,delete,7/13/2022 22:34,7/13/2022 22:34,4,BJ,zhao,a,A
35,create,7/13/2022 23:35,7/13/2022 23:37,2,BJ,liu,a,B
35,modify,7/13/2022 23:46,7/13/2022 23:50,2,BJ,wang,b,A
35,rename,7/13/2022 23:50,7/13/2022 23:50,2,SH,li,c,A
35,read,7/14/2022 0:13,7/14/2022 0:34,2,BJ,wang,b,A
35,delete,7/14/2022 0:42,7/14/2022 0:42,2,SH,zhang,c,B
36,create,7/14/2022 0:14,7/14/2022 0:16,4,BJ,liu,a,A
36,rename,7/14/2022 0:24,7/14/2022 0:25,4,SH,zhao,c,B
36,read,7/14/2022 0:39,7/14/2022 0:50,4,SH,zhao,b,B
36,modify,7/14/2022 1:00,7/14/2022 1:03,4,BJ,li,a,B
36,move,7/14/2022 1:03,7/14/2022 1:06,4,SH,wang,b,B
36,rename,7/14/2022 1:09,7/14/2022 1:09,4,BJ,liu,b,B
36,write,7/14/2022 1:13,7/14/2022 1:16,4,SH,li,c,A
36,rename,7/14/2022 1:19,7/14/2022 1:19,4,SH,li,b,B
36,read,7/14/2022 1:31,7/14/2022 1:44,4,BJ,zhao,a,B
36,delete,7/14/2022 1:53,7/14/2022 1:53,4,SH,liu,c,A
37,create,7/14/2022 9:58,7/14/2022 9:58,4,BJ,liu,c,A
37,write,7/14/2022 10:03,7/14/2022 10:06,4,SH,zhang,c,B
37,modify,7/14/2022 10:11,7/14/2022 10:13,4,BJ,zhang,b,A
37,write,7/14/2022 10:23,7/14/2022 10:27,4,BJ,zhang,b,B
37,copy,7/14/2022 10:35,7/14/2022 10:36,4,BJ,zhao,c,A
37,write,7/14/2022 10:42,7/14/2022 10:45,4,BJ,wang,c,A
37,move,7/14/2022 10:48,7/14/2022 10:51,4,BJ,li,b,A
37,modify,7/14/2022 10:56,7/14/2022 10:59,4,SH,zhao,b,B
37,copy,7/14/2022 11:04,7/14/2022 11:05,4,BJ,zhang,b,A
37,modify,7/14/2022 11:11,7/14/2022 11:14,4,SH,zhang,c,B
37,copy,7/14/2022 11:21,7/14/2022 11:21,4,BJ,li,b,A
37,move,7/14/2022 11:23,7/14/2022 11:24,4,SH,li,b,B
37,modify,7/14/2022 11:34,7/14/2022 11:37,4,BJ,zhang,c,B
38,create,7/14/2022 11:13,7/14/2022 11:15,5,SH,zhang,c,A
38,read,7/14/2022 11:17,7/14/2022 11:28,5,BJ,zhang,c,B
38,move,7/14/2022 11:33,7/14/2022 11:35,5,BJ,li,b,A
38,rename,7/14/2022 11:41,7/14/2022 11:41,5,SH,liu,a,B
38,modify,7/14/2022 11:50,7/14/2022 11:52,5,BJ,zhao,c,B
38,read,7/14/2022 12:13,7/14/2022 12:31,5,BJ,liu,b,B
38,modify,7/14/2022 12:34,7/14/2022 12:37,5,BJ,wang,a,B
38,write,7/14/2022 12:44,7/14/2022 12:47,5,SH,zhao,a,A
39,create,7/14/2022 16:11,7/14/2022 16:14,1,BJ,zhao,b,A
39,rename,7/14/2022 16:20,7/14/2022 16:20,1,SH,zhang,a,A
39,modify,7/14/2022 16:26,7/14/2022 16:28,1,SH,liu,a,B
39,copy,7/14/2022 16:30,7/14/2022 16:30,1,SH,liu,a,A
39,modify,7/14/2022 16:31,7/14/2022 16:33,1,SH,wang,a,B
39,read,7/14/2022 16:40,7/14/2022 16:52,1,BJ,zhao,c,B
39,delete,7/14/2022 16:56,7/14/2022 16:56,1,SH,zhang,b,B
40,create,7/15/2022 20:11,7/15/2022 20:12,1,BJ,wang,b,B
40,write,7/15/2022 20:21,7/15/2022 20:24,1,SH,wang,c,B
40,modify,7/15/2022 20:31,7/15/2022 20:33,1,BJ,li,b,B
40,move,7/15/2022 20:34,7/15/2022 20:36,1,SH,zhang,b,B
40,write,7/15/2022 20:41,7/15/2022 20:44,1,BJ,zhang,b,A
40,read,7/15/2022 20:45,7/15/2022 21:07,1,SH,li,b,A
40,copy,7/15/2022 21:12,7/15/2022 21:12,1,BJ,wang,b,A
40,modify,7/15/2022 21:19,7/15/2022 21:22,1,SH,wang,c,A
40,copy,7/15/2022 21:27,7/15/2022 21:27,1,BJ,liu,c,A
40,read,7/15/2022 21:35,7/15/2022 21:47,1,SH,zhao,a,B
40,modify,7/15/2022 21:53,7/15/2022 21:54,1,SH,wang,a,B
40,move,7/15/2022 21:59,7/15/2022 22:01,1,SH,liu,c,A
40,modify,7/15/2022 22:03,7/15/2022 22:06,1,SH,liu,c,B
40,write,7/15/2022 22:13,7/15/2022 22:16,1,SH,liu,c,B
40,modify,7/15/2022 22:19,7/15/2022 22:21,1,SH,wang,a,B
41,create,7/15/2022 20:37,7/15/2022 20:39,3,SH,zhang,c,A
41,rename,7/15/2022 20:44,7/15/2022 20:44,3,SH,zhao,a,A
41,modify,7/15/2022 20:46,7/15/2022 20:48,3,SH,li,c,B
41,write,7/15/2022 20:59,7/15/2022 21:03,3,SH,zhao,b,A
41,write,7/15/2022 21:07,7/15/2022 21:10,3,SH,li,a,B
41,copy,7/15/2022 21:12,7/15/2022 21:13,3,BJ,zhao,c,A
41,move,7/15/2022 21:17,7/15/2022 21:19,3,SH,zhang,b,B
41,write,7/15/2022 21:23,7/15/2022 21:26,3,SH,zhang,a,A
41,modify,7/15/2022 21:26,7/15/2022 21:28,3,BJ,zhao,c,A
41,copy,7/15/2022 21:31,7/15/2022 21:31,3,BJ,zhao,c,B
41,write,7/15/2022 21:33,7/15/2022 21:37,3,BJ,liu,c,B
41,rename,7/15/2022 21:41,7/15/2022 21:41,3,BJ,li,c,A
41,modify,7/15/2022 21:51,7/15/2022 21:53,3,BJ,zhang,c,A
41,copy,7/15/2022 21:59,7/15/2022 22:00,3,BJ,liu,c,A
41,modify,7/15/2022 22:08,7/15/2022 22:11,3,BJ,wang,b,B
41,write,7/15/2022 22:21,7/15/2022 22:25,3,BJ,li,a,B
41,rename,7/15/2022 22:33,7/15/2022 22:33,3,SH,wang,a,A
41,read,7/15/2022 22:36,7/15/2022 22:53,3,BJ,zhang,a,A
41,copy,7/15/2022 23:02,7/15/2022 23:03,3,SH,wang,c,B
41,modify,7/15/2022 23:06,7/15/2022 23:08,3,SH,zhao,c,B
41,write,7/15/2022 23:11,7/15/2022 23:14,3,BJ,zhang,c,B
41,copy,7/15/2022 23:22,7/15/2022 23:22,3,SH,wang,c,A
41,delete,7/15/2022 23:24,7/15/2022 23:24,3,SH,li,b,A
42,create,7/16/2022 2:21,7/16/2022 2:22,4,BJ,wang,c,A
42,copy,7/16/2022 2:25,7/16/2022 2:25,4,SH,li,b,A
42,delete,7/16/2022 2:32,7/16/2022 2:32,4,SH,li,c,B
43,create,7/16/2022 3:50,7/16/2022 3:52,2,SH,liu,a,A
43,read,7/16/2022 3:53,7/16/2022 4:03,2,SH,zhang,c,A
43,write,7/16/2022 4:09,7/16/2022 4:12,2,SH,liu,b,B
43,read,7/16/2022 4:38,7/16/2022 5:00,2,BJ,li,a,A
43,copy,7/16/2022 5:06,7/16/2022 5:06,2,SH,zhao,b,B
43,rename,7/16/2022 5:12,7/16/2022 5:12,2,BJ,zhao,a,A
43,read,7/16/2022 5:21,7/16/2022 5:35,2,BJ,liu,a,A
43,copy,7/16/2022 5:39,7/16/2022 5:40,2,BJ,zhao,c,B
43,read,7/16/2022 5:42,7/16/2022 6:03,2,SH,zhang,b,A
43,write,7/16/2022 6:07,7/16/2022 6:11,2,SH,zhang,b,A
43,copy,7/16/2022 6:19,7/16/2022 6:19,2,BJ,zhao,c,B
43,write,7/16/2022 6:25,7/16/2022 6:28,2,BJ,liu,b,B
43,rename,7/16/2022 6:32,7/16/2022 6:33,2,SH,wang,b,B
43,read,7/16/2022 6:38,7/16/2022 7:02,2,SH,liu,b,B
43,delete,7/16/2022 7:04,7/16/2022 7:04,2,SH,zhang,a,A
44,create,7/16/2022 6:35,7/16/2022 6:36,5,SH,liu,b,A
44,copy,7/16/2022 6:41,7/16/2022 6:42,5,BJ,zhao,c,B
44,modify,7/16/2022 6:48,7/16/2022 6:51,5,SH,li,c,B
44,copy,7/16/2022 6:58,7/16/2022 6:59,5,BJ,zhao,a,B
44,move,7/16/2022 7:08,7/16/2022 7:10,5,SH,li,c,B
44,read,7/16/2022 7:34,7/16/2022 7:52,5,BJ,zhao,a,B
44,move,7/16/2022 8:02,7/16/2022 8:05,5,BJ,wang,c,A
44,write,7/16/2022 8:12,7/16/2022 8:15,5,BJ,zhang,c,A
44,copy,7/16/2022 8:22,7/16/2022 8:23,5,BJ,liu,b,B
45,create,7/16/2022 10:08,7/16/2022 10:10,2,BJ,zhang,c,B
45,copy,7/16/2022 10:12,7/16/2022 10:12,2,BJ,zhao,c,B
45,delete,7/16/2022 10:15,7/16/2022 10:15,2,BJ,zhao,c,A
46,create,7/16/2022 11:35,7/16/2022 11:37,3,SH,li,b,B
46,write,7/16/2022 11:41,7/16/2022 11:44,3,SH,liu,a,B
46,copy,7/16/2022 11:49,7/16/2022 11:50,3,BJ,wang,c,A
46,read,7/16/2022 12:00,7/16/2022 12:08,3,SH,zhao,c,B
46,move,7/16/2022 12:17,7/16/2022 12:19,3,SH,zhao,a,A
46,modify,7/16/2022 12:30,7/16/2022 12:33,3,BJ,li,c,A
46,read,7/16/2022 12:47,7/16/2022 13:05,3,SH,wang,a,A
46,move,7/16/2022 13:06,7/16/2022 13:08,3,BJ,liu,c,B
46,read,7/16/2022 13:15,7/16/2022 13:38,3,SH,li,b,B
46,move,7/16/2022 13:38,7/16/2022 13:41,3,SH,wang,b,B
46,read,7/16/2022 13:59,7/16/2022 14:22,3,BJ,li,b,B
46,move,7/16/2022 14:29,7/16/2022 14:31,3,BJ,zhang,c,A
46,read,7/16/2022 14:49,7/16/2022 14:59,3,BJ,wang,c,B
46,copy,7/16/2022 15:03,7/16/2022 15:03,3,SH,liu,c,B
46,write,7/16/2022 15:11,7/16/2022 15:14,3,BJ,li,a,B
46,modify,7/16/2022 15:23,7/16/2022 15:24,3,BJ,li,a,B
46,rename,7/16/2022 15:26,7/16/2022 15:26,3,SH,li,a,A
46,read,7/16/2022 15:27,7/16/2022 15:41,3,BJ,wang,b,A
46,delete,7/16/2022 15:47,7/16/2022 15:48,3,BJ,li,a,A
47,create,7/16/2022 11:49,7/16/2022 11:50,4,SH,zhang,c,A
47,write,7/16/2022 11:52,7/16/2022 11:55,4,BJ,zhao,b,B
47,read,7/16/2022 12:18,7/16/2022 12:32,4,BJ,zhao,b,B
47,delete,7/16/2022 12:38,7/16/2022 12:38,4,BJ,wang,c,A
48,create,7/16/2022 11:51,7/16/2022 11:53,4,SH,li,a,B
48,read,7/16/2022 12:10,7/16/2022 12:22,4,SH,zhao,c,A
48,write,7/16/2022 12:24,7/16/2022 12:27,4,BJ,zhao,c,A
48,read,7/16/2022 12:50,7/16/2022 13:15,4,SH,li,b,A
48,copy,7/16/2022 13:19,7/16/2022 13:20,4,BJ,zhang,b,A
48,read,7/16/2022 13:28,7/16/2022 13:38,4,BJ,liu,c,A
48,modify,7/16/2022 13:41,7/16/2022 13:43,4,BJ,zhang,c,B
48,rename,7/16/2022 13:46,7/16/2022 13:46,4,SH,zhao,c,A
48,write,7/16/2022 13:51,7/16/2022 13:54,4,BJ,liu,c,A
48,read,7/16/2022 14:00,7/16/2022 14:14,4,BJ,zhao,a,B
48,delete,7/16/2022 14:16,7/16/2022 14:16,4,BJ,liu,c,B
49,create,7/16/2022 22:07,7/16/2022 22:09,3,SH,liu,b,B
49,move,7/16/2022 22:10,7/16/2022 22:14,3,BJ,liu,b,A
49,rename,7/16/2022 22:19,7/16/2022 22:19,3,SH,zhang,b,A
49,modify,7/16/2022 22:22,7/16/2022 22:25,3,SH,li,a,A
49,move,7/16/2022 22:25,7/16/2022 22:28,3,SH,zhao,a,B
49,write,7/16/2022 22:29,7/16/2022 22:32,3,SH,wang,b,A
49,move,7/16/2022 22:33,7/16/2022 22:36,3,SH,zhang,b,A
49,modify,7/16/2022 22:44,7/16/2022 22:47,3,SH,liu,a,B
49,move,7/16/2022 22:49,7/16/2022 22:52,3,SH,li,c,A
49,read,7/16/2022 23:03,7/16/2022 23:13,3,SH,liu,a,B
49,modify,7/16/2022 23:21,7/16/2022 23:24,3,SH,zhao,c,B
49,rename,7/16/2022 23:32,7/16/2022 23:32,3,BJ,wang,b,A
49,read,7/16/2022 23:40,7/16/2022 23:59,3,SH,wang,b,A
49,write,7/17/2022 0:06,7/17/2022 0:09,3,BJ,liu,c,B
49,rename,7/17/2022 0:12,7/17/2022 0:13,3,SH,liu,a,B
49,modify,7/17/2022 0:21,7/17/2022 0:23,3,BJ,zhao,a,A
49,move,7/17/2022 0:27,7/17/2022 0:29,3,SH,zhang,a,B
49,modify,7/17/2022 0:31,7/17/2022 0:33,3,SH,zhao,a,A
49,move,7/17/2022 0:35,7/17/2022 0:38,3,SH,zhang,c,B
49,write,7/17/2022 0:42,7/17/2022 0:45,3,BJ,liu,c,B
49,modify,7/17/2022 0:49,7/17/2022 0:51,3,SH,li,a,B
49,rename,7/17/2022 0:51,7/17/2022 0:51,3,BJ,zhang,c,B
49,write,7/17/2022 0:53,7/17/2022 0:57,3,SH,zhang,c,B
49,copy,7/17/2022 0:58,7/17/2022 0:58,3,SH,liu,c,B
49,write,7/17/2022 1:01,7/17/2022 1:05,3,BJ,zhao,b,B
49,rename,7/17/2022 1:10,7/17/2022 1:10,3,SH,zhao,a,A
49,modify,7/17/2022 1:15,7/17/2022 1:17,3,BJ,zhang,c,A
49,move,7/17/2022 1:18,7/17/2022 1:20,3,BJ,zhang,b,B
49,write,7/17/2022 1:30,7/17/2022 1:34,3,SH,li,b,B
49,rename,7/17/2022 1:37,7/17/2022 1:38,3,SH,zhao,c,A
49,write,7/17/2022 1:41,7/17/2022 1:45,3,SH,wang,b,B
49,modify,7/17/2022 1:51,7/17/2022 1:54,3,BJ,zhao,b,A
49,rename,7/17/2022 1:57,7/17/2022 1:57,3,SH,zhao,a,B
49,read,7/17/2022 2:18,7/17/2022 2:41,3,BJ,zhang,c,B
49,copy,7/17/2022 2:44,7/17/2022 2:45,3,SH,wang,c,A
49,rename,7/17/2022 2:54,7/17/2022 2:54,3,SH,zhang,b,A
49,read,7/17/2022 2:55,7/17/2022 3:12,3,SH,zhang,b,B
49,write,7/17/2022 3:17,7/17/2022 3:20,3,SH,wang,c,A
49,read,7/17/2022 3:22,7/17/2022 3:36,3,BJ,zhang,c,A
49,write,7/17/2022 3:44,7/17/2022 3:47,3,BJ,wang,c,A
50,create,7/17/2022 0:14,7/17/2022 0:16,3,SH,liu,b,B
50,read,7/17/2022 0:37,7/17/2022 0:51,3,SH,wang,c,A
50,modify,7/17/2022 0:56,7/17/2022 0:58,3,SH,wang,b,A
50,read,7/17/2022 1:30,7/17/2022 1:55,3,SH,wang,a,B
50,delete,7/17/2022 2:00,7/17/2022 2:00,3,SH,liu,b,A
51,create,7/17/2022 2:32,7/17/2022 2:33,5,BJ,liu,c,B
51,write,7/17/2022 2:40,7/17/2022 2:43,5,BJ,liu,a,B
51,rename,7/17/2022 2:45,7/17/2022 2:46,5,BJ,li,c,A
51,read,7/17/2022 2:54,7/17/2022 3:09,5,SH,zhang,b,B
51,write,7/17/2022 3:12,7/17/2022 3:15,5,BJ,wang,a,A
51,read,7/17/2022 3:26,7/17/2022 3:42,5,BJ,liu,c,A
51,write,7/17/2022 3:54,7/17/2022 3:57,5,BJ,liu,b,A
51,read,7/17/2022 4:09,7/17/2022 4:19,5,SH,wang,c,A
51,move,7/17/2022 4:24,7/17/2022 4:26,5,SH,wang,b,B
51,write,7/17/2022 4:28,7/17/2022 4:31,5,SH,wang,a,B
51,rename,7/17/2022 4:39,7/17/2022 4:40,5,BJ,zhao,b,B
51,write,7/17/2022 4:40,7/17/2022 4:44,5,SH,li,a,B
51,move,7/17/2022 4:45,7/17/2022 4:47,5,BJ,li,a,B
51,read,7/17/2022 4:49,7/17/2022 4:59,5,BJ,liu,c,B
51,copy,7/17/2022 5:06,7/17/2022 5:06,5,SH,zhang,a,A
51,write,7/17/2022 5:07,7/17/2022 5:10,5,BJ,zhao,b,A
51,copy,7/17/2022 5:17,7/17/2022 5:17,5,SH,wang,b,A
51,rename,7/17/2022 5:18,7/17/2022 5:18,5,SH,zhang,b,B
51,modify,7/17/2022 5:26,7/17/2022 5:28,5,BJ,zhao,c,B
51,copy,7/17/2022 5:30,7/17/2022 5:31,5,SH,zhang,c,A
51,rename,7/17/2022 5:31,7/17/2022 5:32,5,BJ,zhao,a,B
51,modify,7/17/2022 5:35,7/17/2022 5:37,5,SH,liu,a,A
51,rename,7/17/2022 5:38,7/17/2022 5:39,5,SH,zhang,b,B
51,modify,7/17/2022 5:45,7/17/2022 5:47,5,SH,liu,a,A
51,rename,7/17/2022 5:51,7/17/2022 5:51,5,BJ,zhang,b,A
51,modify,7/17/2022 5:52,7/17/2022 5:55,5,BJ,zhao,b,B
51,write,7/17/2022 6:01,7/17/2022 6:05,5,SH,wang,a,A
51,read,7/17/2022 6:14,7/17/2022 6:30,5,BJ,li,b,B
51,copy,7/17/2022 6:31,7/17/2022 6:32,5,BJ,liu,c,B
51,rename,7/17/2022 6:39,7/17/2022 6:39,5,SH,zhang,a,B
51,read,7/17/2022 6:52,7/17/2022 7:02,5,BJ,zhao,b,A
51,delete,7/17/2022 7:07,7/17/2022 7:07,5,BJ,liu,a,A
52,create,7/17/2022 5:38,7/17/2022 5:40,1,SH,wang,b,A
52,modify,7/17/2022 5:48,7/17/2022 5:51,1,SH,wang,a,B
52,write,7/17/2022 5:59,7/17/2022 6:02,1,BJ,wang,c,A
52,move,7/17/2022 6:07,7/17/2022 6:08,1,SH,wang,b,B
52,modify,7/17/2022 6:15,7/17/2022 6:18,1,BJ,zhang,c,A
52,move,7/17/2022 6:23,7/17/2022 6:26,1,BJ,wang,c,B
52,write,7/17/2022 6:34,7/17/2022 6:38,1,SH,li,a,B
52,rename,7/17/2022 6:42,7/17/2022 6:43,1,BJ,zhao,a,B
52,modify,7/17/2022 6:46,7/17/2022 6:48,1,BJ,zhao,b,B
52,write,7/17/2022 6:56,7/17/2022 6:59,1,BJ,zhang,a,A
52,copy,7/17/2022 7:04,7/17/2022 7:05,1,BJ,li,a,A
52,read,7/17/2022 7:24,7/17/2022 7:39,1,BJ,zhang,a,B
52,write,7/17/2022 7:43,7/17/2022 7:46,1,BJ,li,b,A
52,read,7/17/2022 8:09,7/17/2022 8:25,1,BJ,li,c,A
52,write,7/17/2022 8:26,7/17/2022 8:29,1,BJ,zhao,a,B
52,read,7/17/2022 8:30,7/17/2022 8:43,1,BJ,zhao,c,B
52,delete,7/17/2022 8:45,7/17/2022 8:45,1,BJ,zhang,c,A
53,create,7/17/2022 6:34,7/17/2022 6:36,2,BJ,li,b,B
53,read,7/17/2022 6:47,7/17/2022 7:08,2,BJ,zhang,c,B
53,move,7/17/2022 7:12,7/17/2022 7:14,2,BJ,liu,c,B
53,write,7/17/2022 7:14,7/17/2022 7:18,2,BJ,li,c,B
53,read,7/17/2022 7:29,7/17/2022 7:50,2,BJ,li,a,A
53,move,7/17/2022 7:52,7/17/2022 7:54,2,SH,wang,c,B
53,rename,7/17/2022 7:58,7/17/2022 7:59,2,SH,liu,b,B
53,modify,7/17/2022 8:06,7/17/2022 8:09,2,BJ,zhao,c,A
53,copy,7/17/2022 8:15,7/17/2022 8:16,2,BJ,li,b,A
53,modify,7/17/2022 8:23,7/17/2022 8:25,2,SH,wang,b,A
53,read,7/17/2022 8:41,7/17/2022 8:53,2,BJ,liu,b,B
53,move,7/17/2022 8:56,7/17/2022 8:59,2,SH,liu,b,A
53,modify,7/17/2022 9:02,7/17/2022 9:05,2,BJ,liu,b,B
53,rename,7/17/2022 9:13,7/17/2022 9:13,2,BJ,liu,c,B
53,read,7/17/2022 9:28,7/17/2022 9:42,2,SH,liu,b,A
53,modify,7/17/2022 9:46,7/17/2022 9:48,2,SH,liu,c,B
53,read,7/17/2022 10:05,7/17/2022 10:23,2,SH,liu,c,B
53,delete,7/17/2022 10:30,7/17/2022 10:30,2,BJ,li,a,A
54,create,7/17/2022 10:10,7/17/2022 10:11,5,BJ,zhang,b,A
54,rename,7/17/2022 10:18,7/17/2022 10:18,5,BJ,liu,a,B
54,write,7/17/2022 10:19,7/17/2022 10:22,5,SH,wang,b,B
54,copy,7/17/2022 10:30,7/17/2022 10:31,5,BJ,wang,c,A
54,move,7/17/2022 10:39,7/17/2022 10:42,5,SH,wang,b,B
54,write,7/17/2022 10:48,7/17/2022 10:51,5,SH,zhang,b,B
54,move,7/17/2022 10:56,7/17/2022 10:58,5,BJ,liu,b,B
54,modify,7/17/2022 10:59,7/17/2022 11:01,5,BJ,zhao,b,A
54,copy,7/17/2022 11:05,7/17/2022 11:05,5,BJ,wang,c,A
54,read,7/17/2022 11:30,7/17/2022 11:49,5,SH,wang,c,A
54,move,7/17/2022 11:50,7/17/2022 11:51,5,SH,li,c,A
54,rename,7/17/2022 11:53,7/17/2022 11:53,5,BJ,wang,c,A
54,read,7/17/2022 12:12,7/17/2022 12:30,5,BJ,zhao,c,A
54,modify,7/17/2022 12:38,7/17/2022 12:40,5,SH,zhao,a,B
54,move,7/17/2022 12:51,7/17/2022 12:54,5,BJ,zhao,c,B
54,modify,7/17/2022 13:05,7/17/2022 13:09,5,SH,liu,a,B
54,copy,7/17/2022 13:14,7/17/2022 13:15,5,BJ,li,b,B
54,rename,7/17/2022 13:22,7/17/2022 13:23,5,BJ,wang,c,A
54,modify,7/17/2022 13:28,7/17/2022 13:30,5,SH,zhang,b,B
54,write,7/17/2022 13:38,7/17/2022 13:41,5,SH,liu,a,A
54,read,7/17/2022 13:59,7/17/2022 14:15,5,SH,wang,b,B
54,delete,7/17/2022 14:15,7/17/2022 14:15,5,BJ,li,a,A
55,create,7/17/2022 13:10,7/17/2022 13:12,2,SH,zhao,b,A
55,move,7/17/2022 13:13,7/17/2022 13:15,2,BJ,wang,b,B
55,modify,7/17/2022 13:23,7/17/2022 13:25,2,BJ,wang,b,A
55,rename,7/17/2022 13:33,7/17/2022 13:33,2,BJ,wang,c,A
55,modify,7/17/2022 13:39,7/17/2022 13:41,2,BJ,zhang,c,A
55,write,7/17/2022 13:47,7/17/2022 13:50,2,SH,wang,b,B
55,move,7/17/2022 13:55,7/17/2022 13:58,2,BJ,zhang,b,B
55,write,7/17/2022 14:04,7/17/2022 14:07,2,BJ,wang,b,B
55,copy,7/17/2022 14:08,7/17/2022 14:08,2,SH,wang,b,B
55,rename,7/17/2022 14:14,7/17/2022 14:14,2,SH,liu,a,B
55,read,7/17/2022 14:28,7/17/2022 14:40,2,BJ,liu,a,B
55,write,7/17/2022 14:48,7/17/2022 14:52,2,SH,zhao,a,B
55,move,7/17/2022 14:54,7/17/2022 14:56,2,SH,zhao,c,A
55,read,7/17/2022 15:16,7/17/2022 15:32,2,BJ,zhao,b,A
56,create,7/17/2022 18:30,7/17/2022 18:32,5,SH,liu,c,B
56,read,7/17/2022 18:43,7/17/2022 19:00,5,SH,li,c,B
56,write,7/17/2022 19:03,7/17/2022 19:06,5,SH,zhang,c,A
56,modify,7/17/2022 19:17,7/17/2022 19:21,5,SH,li,a,A
56,copy,7/17/2022 19:26,7/17/2022 19:26,5,SH,liu,b,B
56,move,7/17/2022 19:35,7/17/2022 19:37,5,SH,zhang,b,A
56,modify,7/17/2022 19:47,7/17/2022 19:50,5,BJ,zhang,c,A
56,rename,7/17/2022 19:56,7/17/2022 19:57,5,SH,zhang,b,B
56,modify,7/17/2022 20:01,7/17/2022 20:04,5,SH,wang,c,B
56,rename,7/17/2022 20:11,7/17/2022 20:11,5,SH,wang,b,B
56,read,7/17/2022 20:29,7/17/2022 20:40,5,BJ,wang,b,A
56,modify,7/17/2022 20:42,7/17/2022 20:45,5,BJ,liu,a,B
56,move,7/17/2022 20:53,7/17/2022 20:56,5,SH,liu,c,B
56,read,7/17/2022 20:57,7/17/2022 21:17,5,BJ,zhao,b,A
56,write,7/17/2022 21:21,7/17/2022 21:25,5,SH,liu,a,A
56,modify,7/17/2022 21:35,7/17/2022 21:37,5,SH,li,c,A
